Benchmark,Benchmark Type,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Numeric Similarity,Incorrect Items,Output List Length,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Incorrect Items (%),Validity Score,Faithfulness Score,Benchmark Score,Overall Score
sortbench,filter-higher,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_9,,,,,0.0,0.0,,,10.0,64,222,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_10,,,,,0.0,0.0,,,28.0,64,123,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_1,,,,,0.0,0.0,,,41.0,64,149,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_2,,,,,0.0,0.0,,,36.0,64,163,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_3,,,,,0.0,0.0,,,8.0,64,176,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_4,,,,,0.0,0.0,,,28.0,64,174,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_5,,,,,0.0,0.0,,,35.0,64,126,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_6,,,,,0.0,0.0,,,54.0,64,180,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_7,,,,,0.0,0.0,,,17.0,64,128,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_8,,,,,0.0,0.0,,,14.0,64,238,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_9,,,,,0.0,0.0,,,35.0,64,147,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_10,,,,,0.0,0.0,,,44.0,64,138,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_1,,,,,,,,,,4,134,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_2,,,,,,,,,,5,150,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_3,,,,,,,,,,4,116,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_4,,,,,,,,,,4,150,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_5,,,,,,,,,,4,154,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_6,,,,,,,,,,5,140,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_7,,,,,,,,,,4,145,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_8,,,,,,,,,,5,134,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_9,,,,,,,,,,5,164,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_10,,,,,,,,,,4,141,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_1,,,,,,,,,,5,141,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_2,,,,,,,,,,4,149,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_3,,,,,,,,,,4,140,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_4,,,,,,,,,,4,147,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_5,,,,,,,,,,4,169,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_6,,,,,,,,,,5,151,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_7,,,,,,,,,,4,135,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_8,,,,,,,,,,4,140,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_9,,,,,,,,,,5,151,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gemini-3-pro-preview_reasoning_low,Float-0:1000,64,list_10,,,,,,,,,,5,158,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_1,3757.0,0.0,55.0,0.0,0.0,0.0,,,128.0,2447,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_2,4197.0,0.0,69.0,0.0,1.0,0.0,,,127.0,2443,0,True,False,,True,False,False,0.0,0.0,0.0078125,0.0,,1.0,0.99609375,1.0,0.998046875
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_3,4105.0,0.0,57.0,0.0,0.0,0.0,,,128.0,2448,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_4,3718.0,0.0,63.0,0.0,25.0,0.0,,,103.0,2014,0,True,True,Missing closing bracket,True,False,False,0.0,0.0,0.1953125,0.0,,0.75,0.90234375,1.0,0.71337890625
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_5,4017.0,0.0,65.0,0.0,38.0,0.0,,,90.0,1752,0,True,True,Missing closing bracket,True,False,False,0.0,0.0,0.296875,0.0,,0.75,0.8515625,1.0,0.6943359375
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_6,3902.0,0.0,59.0,0.0,0.0,0.0,,,128.0,2461,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_7,4283.0,0.0,69.0,0.0,0.0,0.0,,,128.0,2456,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_8,4306.0,1.0,60.0,1.0,0.0,0.0,,,128.0,2452,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.0,0.0,,1.0,1.0,0.9960322342519685,0.9980161171259843
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_9,4183.0,0.0,64.0,0.0,0.0,0.0,,,128.0,2445,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_10,3719.0,0.0,62.0,0.0,1.0,0.0,,,127.0,2428,0,True,False,,True,False,False,0.0,0.0,0.0078125,0.0,,1.0,0.99609375,1.0,0.998046875
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_1,4371.0,1.0,72.0,1.0,0.0,0.0,,,128.0,2447,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.0,0.0,,1.0,1.0,0.9960322342519685,0.9980161171259843
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_2,3931.0,3.0,58.0,2.0,1.0,2.0,,,129.0,2456,0,True,False,,True,False,False,0.0003633720930232558,0.015503875968992248,0.0078125,0.015625,,1.0,0.98828125,0.9920663759689923,0.9901738129844961
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_3,,,,,,,,,,810,0,False,False,,False,False,True,,,,,,0.0,,,0
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_4,4410.0,0.0,64.0,0.0,2.0,3.0,,,129.0,2475,0,True,False,,True,False,False,0.0,0.0,0.015625,0.0234375,,1.0,0.98046875,1.0,0.990234375
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_5,4111.0,3.0,62.0,2.0,2.0,0.0,,,126.0,2428,0,True,False,,True,False,False,0.00038095238095238096,0.015873015873015872,0.015625,0.0,,1.0,0.9921875,0.9918730158730159,0.9920302579365079
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_6,4226.0,3.0,68.0,1.0,0.0,0.0,,,128.0,2461,0,True,False,,True,False,False,0.00036909448818897637,0.0078125,0.0,0.0,,1.0,1.0,0.9959092027559056,0.9979546013779528
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_7,3845.0,0.0,58.0,0.0,1.0,0.0,,,127.0,2437,0,True,False,,True,False,False,0.0,0.0,0.0078125,0.0,,1.0,0.99609375,1.0,0.998046875
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_8,3822.0,4.0,67.0,2.0,1.0,1.0,,,128.0,2452,0,True,False,,True,False,False,0.0004921259842519685,0.015625,0.0078125,0.0078125,,1.0,0.9921875,0.9919414370078741,0.992064468503937
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_9,3945.0,2.0,63.0,2.0,0.0,1.0,,,129.0,2453,0,True,False,,True,False,False,0.00024224806201550387,0.015503875968992248,0.0,0.0078125,,1.0,0.99609375,0.9921269379844961,0.9941103439922481
sortbench,sort-descending,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_10,4409.0,3.0,65.0,1.0,1.0,0.0,,,127.0,2429,0,True,False,,True,False,False,0.0003749531308586427,0.007874015748031496,0.0078125,0.0,,1.0,0.99609375,0.995875515560555,0.9959846327802775
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_1,,,,,0.0,0.0,,,23.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.7894736842105263,0.8947368421052632
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_2,,,,,0.0,0.0,,,73.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9864864864864865,0.9932432432432432
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_3,,,,,0.0,0.0,,,37.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9736842105263158,0.986842105263158
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_4,,,,,0.0,0.0,,,8.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.7692307692307693,0.8846153846153846
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_5,,,,,0.0,0.0,,,26.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9811320754716981,0.9905660377358491
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_6,,,,,0.0,0.0,,,78.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9935483870967742,0.9967741935483871
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_7,,,,,0.0,0.0,,,85.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9882352941176471,0.9941176470588236
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_8,,,,,0.0,0.0,,,34.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9696969696969697,0.9848484848484849
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_9,,,,,0.0,0.0,,,19.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.972972972972973,0.9864864864864865
sortbench,filter-higher,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_10,,,,,0.0,0.0,,,45.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.946236559139785,0.9731182795698925
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_1,,,,,0.0,0.0,,,40.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9876543209876543,0.9938271604938271
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_2,,,,,0.0,0.0,,,75.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9801324503311258,0.990066225165563
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_3,,,,,0.0,0.0,,,16.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.8571428571428571,0.9285714285714286
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_4,,,,,0.0,0.0,,,65.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9922480620155039,0.9961240310077519
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_5,,,,,0.0,0.0,,,22.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_6,,,,,0.0,0.0,,,47.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9462365591397849,0.9731182795698925
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_7,,,,,0.0,0.0,,,7.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.25,0.625
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_8,,,,,0.0,0.0,,,32.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9696969696969697,0.9848484848484849
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_9,,,,,0.0,0.0,,,116.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9957081545064378,0.997854077253219
sortbench,filter-lower,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_10,,,,,0.0,0.0,,,15.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_1,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_2,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_3,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_4,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_5,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_6,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_7,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_8,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_9,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,any,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_10,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_1,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_2,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_3,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_4,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_5,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_6,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,0.0,0.5
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_7,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_8,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_9,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,basic,v2.0,gpt-5-mini_reasoning_minimal,Float-0:1000,128,list_10,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_1,3757.0,0.0,55.0,0.0,0.0,0.0,,,128.0,2447,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_2,4197.0,0.0,69.0,0.0,0.0,0.0,,,128.0,2462,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_3,4105.0,0.0,57.0,0.0,0.0,0.0,,,128.0,2448,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_4,3718.0,0.0,63.0,0.0,0.0,0.0,,,128.0,2458,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_5,4017.0,1.0,65.0,1.0,1.0,0.0,,,127.0,2448,0,True,False,,True,False,False,0.00012498437695288088,0.007874015748031496,0.0078125,0.0,,1.0,0.99609375,0.9960004999375078,0.9960471249687539
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_6,3902.0,0.0,59.0,0.0,1.0,0.0,,,127.0,2442,0,True,False,,True,False,False,0.0,0.0,0.0078125,0.0,,1.0,0.99609375,1.0,0.998046875
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_7,4283.0,0.0,69.0,0.0,0.0,0.0,,,128.0,2456,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_8,4306.0,0.0,60.0,0.0,0.0,0.0,,,128.0,2452,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_9,4183.0,0.0,64.0,0.0,0.0,0.0,,,128.0,2445,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_10,3719.0,1.0,62.0,1.0,0.0,0.0,,,128.0,2447,0,True,False,,True,False,False,0.00012303149606299212,0.0078125,0.0,0.0,,1.0,1.0,0.9960322342519685,0.9980161171259843
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_1,4371.0,0.0,72.0,0.0,0.0,0.0,,,128.0,2447,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_2,3931.0,2.0,58.0,1.0,1.0,1.0,,,128.0,2462,0,True,False,,True,False,False,0.00024606299212598425,0.0078125,0.0078125,0.0078125,,1.0,0.9921875,0.995970718503937,0.9940791092519685
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_3,4023.0,1.0,70.0,1.0,2.0,0.0,,,126.0,2410,0,True,False,,True,False,False,0.00012698412698412698,0.007936507936507936,0.015625,0.0,,1.0,0.9921875,0.995968253968254,0.994077876984127
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_4,4410.0,0.0,64.0,0.0,0.0,0.0,,,128.0,2458,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_5,4111.0,2.0,62.0,1.0,0.0,0.0,,,128.0,2467,0,True,False,,True,False,False,0.00024606299212598425,0.0078125,0.0,0.0,,1.0,1.0,0.995970718503937,0.9979853592519685
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_6,4226.0,1.0,68.0,1.0,1.0,0.0,,,127.0,2442,0,True,False,,True,False,False,0.00012498437695288088,0.007874015748031496,0.0078125,0.0,,1.0,0.99609375,0.9960004999375078,0.9960471249687539
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_7,3845.0,0.0,58.0,0.0,0.0,0.0,,,128.0,2456,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_8,3822.0,0.0,67.0,0.0,1.0,0.0,,,127.0,2433,0,True,False,,True,False,False,0.0,0.0,0.0078125,0.0,,1.0,0.99609375,1.0,0.998046875
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_9,3945.0,0.0,63.0,0.0,0.0,0.0,,,128.0,2445,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_10,4409.0,0.0,65.0,0.0,0.0,0.0,,,128.0,2447,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_1,,,,,0.0,0.0,,,40.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.975,0.9875
sortbench,filter-higher,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_2,,,,,0.0,0.0,,,9.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_3,,,,,0.0,0.0,,,9.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.7142857142857143,0.8571428571428572
sortbench,filter-higher,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_4,,,,,0.0,0.0,,,123.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_5,,,,,0.0,0.0,,,35.0,128,0,True,True,Content after last closing bracket,True,False,False,,,0.0,0.0,,0.5,1.0,0.9859154929577464,0.4964788732394366
sortbench,filter-higher,basic,v2.0,claude-haiku-4-5-20251001_reasoning_disabled,Float-0:1000,128,list_6,,,,,0.0,0.0,,,118.0,128,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
