Benchmark,Benchmark Type,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Numeric Similarity,Incorrect Items,Output List Length,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Incorrect Items (%),Validity Score,Faithfulness Score,Benchmark Score,Overall Score
sortbench,filter-higher,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_10,,,,,0.0,0.0,,,17.0,64,945,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_1,,,,,0.0,0.0,,,41.0,64,1057,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,0.9879518072289156,0.9939759036144578
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_2,,,,,0.0,0.0,,,33.0,64,707,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_3,,,,,0.0,0.0,,,39.0,64,738,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_4,,,,,0.0,0.0,,,2.0,64,1078,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_5,,,,,0.0,0.0,,,13.0,64,1017,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_6,,,,,0.0,0.0,,,25.0,64,962,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_7,,,,,0.0,0.0,,,27.0,64,930,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_8,,,,,0.0,0.0,,,62.0,64,989,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_9,,,,,0.0,0.0,,,57.0,64,1220,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_10,,,,,0.0,0.0,,,49.0,64,749,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_1,,,,,,,,,,110,314,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_2,,,,,,,,,,5,772,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_3,,,,,,,,,,4,653,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_4,,,,,,,,,,4,1256,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_5,,,,,,,,,,5,886,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_6,,,,,,,,,,4,952,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_7,,,,,,,,,,5,704,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_8,,,,,,,,,,5,893,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_9,,,,,,,,,,5,924,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_10,,,,,,,,,,4,204,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_1,,,,,,,,,,5,393,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_2,,,,,,,,,,4,1095,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_3,,,,,,,,,,4,562,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_4,,,,,,,,,,4,789,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_5,,,,,,,,,,5,1053,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_6,,,,,,,,,,83,627,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_7,,,,,,,,,,4,895,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_8,,,,,,,,,,82,1016,True,True,Extra characters after boolean,False,False,False,,,,,,0.5,,1.0,0.75
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_9,,,,,,,,,,4,547,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,claude-haiku-4-5-20251001_reasoning_enabled,Float-n1000-1000,64,list_10,,,,,,,,,,5,630,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_1,1026.0,0.0,30.0,0.0,0.0,0.0,,,64.0,1247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_2,1024.0,0.0,31.0,0.0,1.0,1.0,,,64.0,1258,0,True,False,,True,False,False,0.0,0.0,0.015625,0.015625,,1.0,0.984375,1.0,0.9921875
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_3,835.0,0.0,30.0,0.0,0.0,0.0,,,64.0,1265,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_4,880.0,0.0,27.0,0.0,0.0,0.0,,,64.0,1271,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_5,1008.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1254,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_6,1177.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1261,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_7,1049.0,0.0,35.0,0.0,0.0,0.0,,,64.0,1249,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_8,974.0,0.0,34.0,0.0,0.0,0.0,,,64.0,1260,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_9,972.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_10,1052.0,0.0,35.0,0.0,0.0,0.0,,,64.0,1262,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_1,990.0,0.0,33.0,0.0,0.0,0.0,,,64.0,1247,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_2,992.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1259,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_3,1181.0,0.0,33.0,0.0,0.0,0.0,,,64.0,1265,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_4,1136.0,0.0,36.0,0.0,0.0,0.0,,,64.0,1271,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_5,1008.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1254,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_6,839.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1261,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_7,967.0,0.0,28.0,0.0,0.0,0.0,,,64.0,1249,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_8,1042.0,0.0,29.0,0.0,0.0,0.0,,,64.0,1260,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_9,1044.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1257,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_10,964.0,0.0,28.0,0.0,0.0,0.0,,,64.0,1262,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_1,,,,,0.0,0.0,,,30.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_2,,,,,0.0,0.0,,,3.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_3,,,,,0.0,0.0,,,35.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_4,,,,,0.0,0.0,,,52.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_5,,,,,0.0,0.0,,,25.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_6,,,,,0.0,0.0,,,1.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_7,,,,,0.0,0.0,,,54.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_8,,,,,0.0,0.0,,,15.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_9,,,,,0.0,0.0,,,45.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_10,,,,,0.0,0.0,,,36.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_1,,,,,0.0,0.0,,,30.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_2,,,,,0.0,0.0,,,49.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_3,,,,,0.0,0.0,,,25.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_4,,,,,0.0,0.0,,,10.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_5,,,,,0.0,0.0,,,40.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_6,,,,,0.0,0.0,,,43.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_7,,,,,0.0,0.0,,,57.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_8,,,,,0.0,0.0,,,51.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_9,,,,,0.0,0.0,,,58.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-lower,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_10,,,,,0.0,0.0,,,63.0,64,0,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_1,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_2,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_3,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_4,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_5,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_6,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_7,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_8,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_9,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,any,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_10,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_1,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_2,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_3,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_4,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_5,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_6,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_7,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_8,,,,,,,,,,5,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_9,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,all,advanced,v2.0,gemini-3-flash-preview_reasoning_minimal,Float-n1000-1000,64,list_10,,,,,,,,,,4,0,True,False,,False,False,False,,,,,,1.0,,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_1,1026.0,0.0,30.0,0.0,0.0,0.0,,,64.0,1247,646,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_2,1024.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1259,802,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_3,835.0,0.0,30.0,0.0,0.0,0.0,,,64.0,1265,621,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_4,880.0,0.0,27.0,0.0,0.0,0.0,,,64.0,1271,1185,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_5,1008.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1254,851,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_6,1177.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1261,629,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_7,1049.0,0.0,35.0,0.0,0.0,0.0,,,64.0,1249,585,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_8,974.0,0.0,34.0,0.0,0.0,0.0,,,64.0,1260,1013,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_9,972.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1257,794,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_10,1052.0,0.0,35.0,0.0,0.0,0.0,,,64.0,1262,644,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_1,990.0,0.0,33.0,0.0,0.0,0.0,,,64.0,1247,830,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_2,992.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1259,1232,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_3,1181.0,0.0,33.0,0.0,0.0,0.0,,,64.0,1265,1070,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_4,1136.0,0.0,36.0,0.0,0.0,0.0,,,64.0,1271,851,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_5,1008.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1254,886,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_6,839.0,0.0,32.0,0.0,0.0,0.0,,,64.0,1261,996,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_7,967.0,0.0,28.0,0.0,0.0,0.0,,,64.0,1249,681,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_8,1042.0,0.0,29.0,0.0,0.0,0.0,,,64.0,1260,852,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_9,1044.0,0.0,31.0,0.0,0.0,0.0,,,64.0,1257,907,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,sort-descending,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_10,964.0,0.0,28.0,0.0,0.0,0.0,,,64.0,1262,676,True,False,,True,False,False,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_1,,,,,0.0,0.0,,,34.0,64,1550,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_2,,,,,0.0,0.0,,,14.0,64,1457,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_3,,,,,0.0,0.0,,,20.0,64,1256,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_4,,,,,0.0,0.0,,,29.0,64,1333,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
sortbench,filter-higher,advanced,v2.0,claude-sonnet-4-5-20250929_reasoning_enabled,Float-n1000-1000,64,list_5,,,,,0.0,0.0,,,59.0,64,1283,True,False,,True,False,False,,,0.0,0.0,,1.0,1.0,1.0,1.0
